original_idx,index,wav_path,ref_wav_path,prompt_text,text,wav_asr_text,wer
684,684,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24523505-common_voice_en_24523506.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24523505.wav,"Today, transaction cost economics is used to explain a number of different behaviours.","The beam was bent down, perpendicular to the magnetic field.","The beam was bent down, perpendicular to the magnetic field.",0.0
686,686,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24567654-common_voice_en_24567661.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24567654.wav,"In some installations, the weights are unequal, allowing damping over a greater frequency range.",To this Smith called for removal of the Papago people.,To this Smith called for removal of the Papago people.,0.0
687,687,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24605843-common_voice_en_24605841.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24605843.wav,This region is where gold was first discovered in the United States.,He went on to lose the general election to Hefner.,He went on to lose the general election to Hefner.,0.0
688,688,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24605843-common_voice_en_24605845.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24605843.wav,This region is where gold was first discovered in the United States.,His parents were the comedy double act Callan and Emery.,His parents were the comedy double act Callan and Emery.,0.0
689,689,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24681934-common_voice_en_24681933.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24681934.wav,It is considered to be of the most memorable plays in Grey Cup history.,This applies more as the network density increases.,This applies more as the network density increases.,0.0
690,690,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24681934-common_voice_en_24681937.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24681934.wav,It is considered to be of the most memorable plays in Grey Cup history.,The airport's Abingdon Plantation historical site is near the station.,The airport's Abingdon Plantation historical site is near the station.,0.0
692,692,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24819370-common_voice_en_24819368.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24819370.wav,"A male usually takes one mate, but other females may share his territory.","It was also ranked the ""Worst Performing Vehicle"".",It was also ranked the worst performing vehicle.,0.0
693,693,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24837486-common_voice_en_24837489.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24837486.wav,"Without public access to the advisory, it is obviously impossible to comment in detail.","The concept of the piece was to ""make an orchestra speak"".",The concept of the piece was to make an orchestra speak.,0.0
697,697,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24985801-common_voice_en_24985802.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24985801.wav,"Rodale publishes health and wellness lifestyle magazines, including ""Men's Health"" and ""Prevention"".","Errors from the model and adding accumulate, which eventually subtracted from the initial value.","Errors from the model and adding accumulate, which eventually subtracted from the initial value,",0.0
698,698,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24988318-common_voice_en_24988314.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24988318.wav,"Partly based on sci.math posting by Bill Taylor, used by permission.",The Canton consists of a mayor and five council members.,The canton consists of a mayor and five council members.,0.0
699,699,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24988318-common_voice_en_24988361.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24988318.wav,"Partly based on sci.math posting by Bill Taylor, used by permission.",It had a lower rate of fire and was used as a siege engine.,It had a lower rate of fire and was used as a siege engine.,0.0
700,700,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24989570-common_voice_en_24989571.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24989570.wav,York is served by the Toronto Transit Commission's buses and subway system.,"However, this time it was directly headed by the Russian ambassador.","However, this time it was directly headed by the Russian ambassador.",0.0
701,701,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_24989570-common_voice_en_24989573.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_24989570.wav,York is served by the Toronto Transit Commission's buses and subway system.,It was a major player in the introduction of the Meiji Restoration.,It was a major player in the introduction of the Meiji Restoration.,0.0
702,702,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25014861-common_voice_en_25014862.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25014861.wav,The resulting wave interference pattern is the basis of diffraction analysis.,Changes to diet and nutritional supplements may help some patients.,Changes to diet and nutritional supplements may help some patients.,0.0
703,703,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25014861-common_voice_en_25014863.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25014861.wav,The resulting wave interference pattern is the basis of diffraction analysis.,"More visible enforcement of traffic regulations on motorists, bicyclists, and pedestrians has commenced.","More visible enforcement of traffic regulations on motorists, bicyclists, and pedestrians has commenced.",0.0
704,704,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25024571-common_voice_en_25024570.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25024571.wav,The practitioners then placed their hands through holes in the screen.,The regiment fought successfully against the Cherokees.,"The regiment fought successfully against the Cherokees,",0.0
705,705,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25024571-common_voice_en_25024574.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25024571.wav,The practitioners then placed their hands through holes in the screen.,"Some of these include the sambar, wild boar, South China rabbit and badger.","Some of these include the sambar, wild boar, south china rabbit, and badger.",0.0
707,707,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25035745-common_voice_en_25035747.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25035745.wav,"This was not always so, even after the forgery was debunked.",She was a co-sponsor of the Employee Free Choice Act.,She was a co-sponsor of the Employee Free Choice Act.,0.0
708,708,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25127181-common_voice_en_25127184.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25127181.wav,Natalia is part of the San Antonio Metropolitan Statistical Area.,The style changes very quickly when executed.,The style changes very quickly when executed.,0.0
709,709,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25186585-common_voice_en_25186583.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25186585.wav,Saint Johns County is included in the Jacksonville Metropolitan Statistical Area.,The elevator shaft opens to a destroyed Victorian house in a similarly destroyed city.,The elevator shaft opens to a destroyed Victorian house in a similarly destroyed city.,0.0
710,710,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25186585-common_voice_en_25186586.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25186585.wav,Saint Johns County is included in the Jacksonville Metropolitan Statistical Area.,"They also have souls, and the need to be loved and protected.",They also have souls and the need to be loved and protected.,0.0
712,712,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25190404-common_voice_en_25190411.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25190404.wav,"You just frame them, give them circumstances, and that character will happen.",He has also authored a number of books on the subject.,He has also authored a number of books on the subject.,0.0
713,713,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25200065-common_voice_en_25200064.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25200065.wav,"At the beginning, a short descriptive scene is displayed.",The South wing is an outdoor pavilion overlooking the lower ovals.,The South Wing is an outdoor pavilion overlooking the lower ovals.,0.0
714,714,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25204047-common_voice_en_25204042.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25204047.wav,A second branch of the Burlington Route later also came through.,Lake Whitney is also part of the Texas Lakes Trail Region of North Texas.,Lake Whitney is also part of the Texas Lakes Trail region of North Texas.,0.0
715,715,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25204047-common_voice_en_25204043.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25204047.wav,A second branch of the Burlington Route later also came through.,Below the Premier Division lies the Senior A Division and Senior B Division.,Below the Premier Division lies the Senior A Division and Senior B Division.,0.0
716,716,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25216968-common_voice_en_25216966.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25216968.wav,It is operated by Southern and lies on the East Coastway Line.,South Korea plans national digital currency using a Blockchain.,South Korea plans national digital currency using a blockchain.,0.0
718,718,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25257658-common_voice_en_25257664.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25257658.wav,Frazier considered public education a priority during his first term.,It is going to be shut down within the next few weeks.,It is going to be shut down within the next few weeks.,0.0
719,719,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25271639-common_voice_en_25271640.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25271639.wav,"After his firing, Walker returned to the Cardinals as a hitting instructor.",The important agricultural products are wheat and corn.,"The important agricultural products are wheat and corn,",0.0
720,720,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25271639-common_voice_en_25271686.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25271639.wav,"After his firing, Walker returned to the Cardinals as a hitting instructor.",The church contains a large number of items that are registered as historical objects.,The church contains a large number of items that are registered as historical objects.,0.0
721,721,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25282242-common_voice_en_25282245.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25282242.wav,"Unlike the first novel, the book does not revolve around any specific historical events.",She was very much interested in the arts and she cultivated singing.,She was very much interested in the arts and she cultivated singing.,0.0
723,723,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25313898-common_voice_en_25313900.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25313898.wav,"As technology progressed, it became clear that the default skybox had severe disadvantages.","As such, symbols and customs of Mexico grew up in New Mexico as well.","As such, symbols and customs of Mexico grew up in New Mexico as well.",0.0
724,724,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25319086-common_voice_en_25319084.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25319086.wav,Luciana Aymar is the only player that has participated and won those four medals.,Urban neglect has been followed by private housing on former industrial land.,Urban neglect has been followed by private housing on former industrial land.,0.0
725,725,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25319086-common_voice_en_25319087.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25319086.wav,Luciana Aymar is the only player that has participated and won those four medals.,"On his return to England, he became a successful portrait painter.",On his return to England he became a successful portrait painter.,0.0
727,727,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25347734-common_voice_en_25347732.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25347734.wav,"However, the bowl was not financially viable, and folded after its second year.","Before it was stopped, Vancouver's Hogan's Alley neighbourhood was largely demolished.","Before it was stopped, Vancouver's Hogan's alley neighbourhood was largely demolished.",0.0
728,728,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25347734-common_voice_en_25347736.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25347734.wav,"However, the bowl was not financially viable, and folded after its second year.","He relocated to Bentonville, Arkansas, where he worked for Wal-Mart as a fitness trainer.","He relocated to Bentonville, Arkansas, where he worked for Walmart as a fitness trainer.",0.0
729,729,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25428174-common_voice_en_25428168.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25428174.wav,"Over the years, Hale has made numerous appearances with the Citizens'.",They are members of the Stephen Wise Free Synagogue in New York.,They are members of the Stephen Wise Free Synagogue in New York.,0.0
730,730,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25428174-common_voice_en_25428180.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25428174.wav,"Over the years, Hale has made numerous appearances with the Citizens'.",The mixture of public and private funding have created complex pension and insurance systems.,The mixture of public and private funding have created complex pension and insurance systems.,0.0
731,731,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25563964-common_voice_en_25563960.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25563964.wav,He also purchased land to further his orange and grape growing capacity.,In more modern times there has been a thriving musical scene.,"In more modern times, there has been a thriving musical scene.",0.0
732,732,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25563964-common_voice_en_25564015.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25563964.wav,He also purchased land to further his orange and grape growing capacity.,"Moreover, a few deities are not easily classifiable under these terms.","Moreover, a few deities are not easily classifiable under these terms.",0.0
733,733,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25568854-common_voice_en_25568851.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25568854.wav,There are thousands of fishing guides but some are better than others.,"To communicate over the longest distances, hams use moon bounce.","To communicate over the longest distances, hams use moon bounce.",0.0
734,734,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25568854-common_voice_en_25568855.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25568854.wav,There are thousands of fishing guides but some are better than others.,These are two of only three known formations to have dinosaur fossils in Antarctica.,These are two of only three known formations to have dinosaur fossils in Antarctica.,0.0
735,735,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25572984-common_voice_en_25572982.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25572984.wav,Many of the buildings were refurbished and improved runway lights were installed.,"This was the same ratings received as the previous episode, ""Skin of Evil"".","This was the same ratings received as the previous episode, Skin of Evil.",0.0
737,737,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25662916-common_voice_en_25662913.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25662916.wav,All three of these areas are affected by seasonal closures for wildlife.,It has a rich history in gold mining.,It has a rich history in gold mining.,0.0
738,738,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25662916-common_voice_en_25663069.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25662916.wav,All three of these areas are affected by seasonal closures for wildlife.,"Many American television shows, usually medical dramas, take place in teaching hospitals.","Many American television shows, usually medical dramas, take place in teaching hospitals.",0.0
739,739,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25693607-common_voice_en_25693608.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25693607.wav,Eleven nations participated in the experiments.,This principle is a restriction but also is a guide in formulating physical theories.,This principle is a restriction but also is a guide in formulating physical theories.,0.0
740,740,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25693607-common_voice_en_25693609.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25693607.wav,Eleven nations participated in the experiments.,An example of this is Virginia's personal property tax.,An example of this is Virginia's personal property tax.,0.0
741,741,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25694807-common_voice_en_25694816.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25694807.wav,It is on display at the North Downs Museum in Bangor Castle.,"He was also chairman of the Victoria League, Kent.","He was also chairman of the Victoria League, Kent.",0.0
742,742,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25694807-common_voice_en_25694818.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25694807.wav,It is on display at the North Downs Museum in Bangor Castle.,It is today known that his opponents usually used forgery to meet his argumentation.,It is today known that his opponents usually used forgery to meet his argumentation.,0.0
743,743,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25710838-common_voice_en_25710836.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25710838.wav,It was later settled as a summer tourist and recreation area.,The second religion is known as Taoism or the Primitive religion.,The second religion is known as Taoism or the primitive religion.,0.0
744,744,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25745884-common_voice_en_25745889.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25745884.wav,"This means that a single game can, in theory, run indefinitely.","She knocks on Ben's door, unaware that he's at the block party.","She knocks on Ben's door, unaware that he's at the block party.",0.0
745,745,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25748530-common_voice_en_25748532.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25748530.wav,"It has since been absorbed into the city of Richmond, British Columbia.",It took the efforts of an officer in Napoleon's army to change this.,It took the efforts of an officer in Napoleon's army to change this.,0.0
746,746,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25821292-common_voice_en_25821294.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25821292.wav,The last would later become his colleague on the United States Supreme Court.,"In the final reunion film, Bionic Ever After?","In the final reunion film, Bionic Ever After,",0.0
749,749,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_2586258-common_voice_en_2586260.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_2586258.wav,Romeo and Juliet might be the most famous act of William Shakespeare.,"Oh, what are you going to when he arrives?","Oh, what are you going to when he arrives?",0.0
750,750,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25879467-common_voice_en_25879468.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25879467.wav,"Only words that cannot be inflected at all are called ""invariable"".",It was gone; all was dark.,"It was gone, all was dark.",0.0
751,751,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25879467-common_voice_en_25879469.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25879467.wav,"Only words that cannot be inflected at all are called ""invariable"".",He held a post at Columbia University in the Faculty of Social Sciences.,He held a post at Columbia University in the Faculty of Social Sciences.,0.0
752,752,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25880669-common_voice_en_25880691.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25880669.wav,The building was dismantled by removing the original wooden pins from the timber frame.,Amnesty International and some religions oppose capital punishment on moral grounds.,Amnesty International and some religions oppose capital punishment on moral grounds.,0.0
753,753,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25896925-common_voice_en_25896927.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25896925.wav,"Since then, several thousand people have been watching their actions.",He lived with a skinny dog for five years.,He lived with a skinny dog for five years.,0.0
754,754,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_25896925-common_voice_en_26641098.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_25896925.wav,"Since then, several thousand people have been watching their actions.","Modi only attended Hindu religious ceremonies, and had prominent associations with Hindu religious leaders.",Modi only attended Hindu religious ceremonies and had prominent associations with Hindu religious leaders.,0.0
755,755,/home/hqx/Spark-TTS/example/seedtts-results-male_moderate_moderate/wav/common_voice_en_26031217-common_voice_en_26031215.wav,/root/.cache/huggingface/datasets/downloads/extracted/b0a1de931f49ad14fa25e36a9c878dfce44b29e55e4d3e0c6ba5599b8b11efe9/en/prompt-wavs/common_voice_en_26031217.wav,Palatinate was divided between Roberto’s four children whom survived.,It was an important source of slaves at that time.,It was an important source of slaves at that time.,0.0
